84,Kick,339.945343,8.454240799,0.03952283412,204.1981354,-6.995804787,0.4021037817,802.0185547,202.0189514,-677.0629883,-677.062561,2,0.01116598397,-16.77371788,-0.0001274943352,0.278624326,-0.04545766115,-0.06145685911,622.8078613,22.80437279,Kick
85,Kick,344.4031372,8.475373268,0.04656331241,282.6105347,-11.02134514,0.4275097251,791.5342407,191.5345917,-673.0054932,-673.005127,3,0.004118610173,-21.45577621,-5.877017975e-05,0.2635765076,-0.06050547957,-0.07650467753,622.5897217,22.5864296,Kick
138,Kick,1714.405151,-264.988678,-0.3758032322,4011.639648,782.7385864,1.207646012,4264.142578,55.21234131,5920.338867,21.25679779,56,0.4361158013,5186.840332,-0.01651000977,0.5017249584,0.1776429713,0.1616437733,7191.27002,65.71963501,Kick
139,Kick,1748.314575,-281.2685242,-0.3610436916,4001.606689,735.550293,1.408697844,4361.760254,55.56283188,5914.934082,21.23738861,57,0.4281358123,4859.779297,0.009307861328,0.4340020418,0.1099200547,0.09392085671,6896.484375,64.66156006,Kick
0,Setup,100,0,0,0,0,0,1142.263428,1632.047974,-685.6791382,-1187.631104,0,0.06490443647,-195.9479218,0,1.754133582,1.430051565,1.414052367,203.8329926,6.748702049,Setup
1,Setup,99.51876831,-0.03158023208,0.002037635539,-47.89777756,-3.093913555,0.2010518759,1130.596802,1611.840698,-685.6791382,-1187.631104,0,0.06287366897,-195.4645691,-2.861022949e-06,1.723972321,1.399890304,1.383891106,203.8340454,6.749184132,Setup
2,Setup,97.45891571,-0.2017777264,0.01133853197,-95.81292725,-5.912278652,0.4021037817,1118.931885,1591.636719,-685.6641846,-1187.605225,0,0.05360978842,-193.4189301,-2.002716064e-05,1.694325805,1.370243788,1.35424459,203.8152771,6.715599537,Setup
23,Setup,-80.70702362,-10.75698566,0.0680160448,-550.7173462,0.6592063904,0,885.9851685,1188.161011,-654.3010254,-1133.282349,0,-0.0008623301983,-13.81715584,-2.336502075e-05,1.244321227,0.9202392101,0.9042400122,204.83078,8.446789742,Setup
24,Setup,-90.32829285,-13.45624161,0.07040978968,-502.7197876,0.5956840515,0,875.5388184,1170.067383,-651.8659668,-1129.064819,0,-0.002697512507,-5.298626423,-0.0001196265221,1.230017781,0.9059357643,0.8899365664,203.6977386,6.483295441,Wait
25,Wait,-91.35650635,-14.26292419,0.06826864928,0,0,0,865.1513062,1152.075806,-649.3614502,-1124.726807,0,-0.0003886967897,-4.677825451,0.0001235604286,1.214325547,0.8902435303,0.8742443323,203.285553,5.768262863,Wait
26,Wait,-90.4695282,-14.35643005,0.06826172769,0,0,0,854.822937,1134.186523,-646.7890015,-1120.27124,0,-0.0003616809845,-5.654770851,8.997321129e-05,1.198134303,0.8740522861,0.8580530882,203.1974335,5.614360809,Wait
27,Wait,-90.44824982,-14.51814651,0.06826160103,0,0,0,844.5539551,1116.400146,-644.1516724,-1115.703247,0,-0.0003278106451,-5.767172813,-3.880262375e-05,1.182172656,0.8580906391,0.8420914412,203.105896,5.45479393,Wait
83,Wait,-107.9754562,-15.90936565,0.06826028228,0,0,0,350.315033,260.3526306,-481.7872925,-834.4807129,0,-4.862993956e-05,11.78536606,0.0001366734505,0.3243553936,0.0002734065056,-0.01572579145,203.0848389,5.341677666,Wait
84,Wait,-107.9788589,-15.90914726,0.06826028228,0,0,0,342.8483887,247.4200287,-478.9273682,-829.5271606,0,-4.869699478e-05,11.78899097,0.0001555085182,0.3089511693,-0.01513081789,-0.03113001585,203.0850525,5.342140198,Kick
85,Kick,-106.2503128,-15.90893173,0.06817911565,129.5658722,-8.856381416,-0.00608742889,335.4295349,234.5701904,-476.0670471,-824.572937,1,3.366172314e-05,9.985622406,7.957220078e-05,0.2937149405,-0.03036704659,-0.04636624455,203.0144043,5.219734192,Kick
86,Kick,-102.7038574,-15.9088583,0.06829609722,233.1747894,-15.92757988,0.01029535662,328.0584106,221.8030701,-473.2063599,-819.618042,2,-8.080899715e-05,6.285316944,-0.0001083314419,0.2786554098,-0.04542657733,-0.06142577529,202.8691101,4.968174934,Kick
87,Kick,-97.64657593,-15.90842533,0.0680584535,320.2993469,-21.89386559,-0.02039698511,320.7351379,209.1186981,-470.3453064,-814.6625977,3,0.000160343945,1.009113312,-1.674890518e-05,0.2637419999,-0.06033998728,-0.07633918524,202.662384,4.610114098,Kick
146,Kick,1533.819092,-287.0339355,-0.1002849787,3994.998047,269.2056274,2.052848101,4251.46875,78.26952362,5783.02002,87.03799438,62,0.1626714617,6554.054199,0.01272583008,0.7287409306,0.4046589434,0.3886597455,8374.538086,140.3017883,Kick
147,Kick,1578.346558,-292.2119141,-0.07335880399,3996.926514,205.0163727,1.851796269,4346.679199,79.70249939,5777.139648,86.94949341,63,0.138820827,6250.224121,0.1179199219,0.6653680801,0.341286093,0.325286895,8114.533203,136.3905029,Kick
0,Setup,100,0,0,0,0,0,1342.263428,1632.047974,-685.6791382,-1187.631104,0,0.06490443647,12.28872299,3.457069397e-06,1.733930111,1.409848094,1.393848896,411.6311951,20.25469971,Setup
1,Setup,100,0,0.002037148923,0,0,0.2010518759,1330.596802,1611.840698,-685.6791382,-1187.631104,0,0.06286728382,12.28964043,1.192092896e-06,1.704035759,1.379953742,1.363954544,411.6320801,20.25475693,Setup
2,Setup,100,0,0.009129022248,0,0,0.3123258948,1318.931885,1591.636719,-685.6641846,-1187.605225,0,0.05577541515,12.29031277,1.37090683e-06,1.674595237,1.35051322,1.334514022,411.6327515,20.2548008,Setup
83,Setup,100,0,0.04501001909,0,0,0,550.3150635,260.3526306,-481.7874146,-834.4807129,0,0.01989441738,12.35502529,4.291534424e-06,0.3042221367,-0.01985985041,-0.03585904837,411.6973572,20.25900078,Setup
84,Setup,100,0,0.04501001909,0,0,0,542.8484497,247.4200287,-478.9274902,-829.5271606,0,0.01989441738,12.35502434,4.768371582e-07,0.2888085246,-0.03527346253,-0.05127266049,411.6973267,20.25899696,Kick
85,Kick,101.9968109,0.001873521716,0.04769071192,149.6066437,-6.798627377,0.2010518759,535.4295654,234.5701904,-476.0671692,-824.572937,1,0.01721332222,10.27699471,9.536743164e-07,0.2735753059,-0.0505066812,-0.06650587916,411.6204834,20.12596703,Kick
86,Kick,106.0643997,0.01265394222,0.05372226611,267.3166199,-12.95522022,0.4021037817,528.0584717,221.8030701,-473.2064819,-819.618042,2,0.0111794062,6.047897339,6.347894669e-06,0.2585200071,-0.06556198001,-0.08156117797,411.4679565,19.86174011,Kick
87,Kick,111.8299866,0.0406633243,0.06076906249,365.0028076,-19.40458679,0.4279834926,520.7351685,209.1186981,-470.3454285,-814.6625977,3,0.004126507789,0.06046139076,1.340638846e-05,0.2435981035,-0.08048388362,-0.09648308158,411.2588196,19.49960709,Kick
143,Kick,1604.075684,217.0583801,0.2621656358,3883.092529,-970.0797119,-2.352203846,4200.913086,19.98406792,5701.945312,26.42478371,59,-0.7545342445,138.5731354,0.0009727478027,0.3922885656,0.06820657849,0.05220738053,1990.553711,9.739379883,Kick
144,Kick,1651.302979,220.7287598,0.22425659,3899.242188,-894.836853,-2.553255796,4295.682129,20.15579224,5699.306641,25.4634552,60,-0.7187380195,143.8607178,0.005805969238,0.4002613425,0.07617935538,0.06018015742,2041.998535,10.08856201,Kick
0,Setup,100,0,0,0,0,0,1542.263428,1632.047974,-685.6791382,-1187.631104,0,0.06490443647,220.5254517,3.814697266e-06,1.713906169,1.389824152,1.373824954,619.4294434,33.76070023,Setup
1,Setup,100.4812317,0.03158023208,0.002037635539,47.89777756,3.093913555,0.2010518759,1530.596802,1611.840698,-685.6791382,-1187.631104,0,0.0628599301,220.0418549,2.479553223e-05,1.684276342,1.360194325,1.344195127,619.4283447,33.75737,Setup
2,Setup,102.5410843,0.2017753273,0.01133855153,95.81292725,5.912278652,0.4021037817,1518.931885,1591.636719,-685.6641846,-1187.605225,0,0.0535219498,217.9873505,9.536743164e-05,1.655058503,1.330976486,1.314977288,619.439209,33.77523804,Setup
25,Setup,305.8143921,15.14430046,0.0676292628,535.5747681,-2.978996277,0,1265.151611,1152.075806,-649.3605347,-1124.726807,0,-0.006178822368,14.63547993,0.0001180171967,1.1769979,0.8529158831,0.8369166851,619.8560181,34.46673965,Setup
26,Setup,314.1490784,15.62923527,0.06763442606,487.5778503,-2.724391937,0,1254.823242,1134.186523,-646.788147,-1120.27124,0,-0.006301544607,6.245401382,0.0002573430538,1.160711169,0.8366291523,0.8206299543,619.8186035,34.40063095,Wait
27,Wait,315.5535583,15.63967609,0.06763339788,0,0,0,1244.554443,1116.400146,-644.1508179,-1115.703247,0,-0.006304062903,4.7927742,0.0001779198647,1.144655585,0.8205735683,0.8045743704,619.7733154,34.32087708,Wait
28,Wait,315.2306824,15.7980814,0.06763646007,0,0,0,1234.344727,1098.716553,-641.4525146,-1111.029541,0,-0.006343107671,5.216760635,0.0004087388515,1.128468752,0.804386735,0.788387537,619.8742676,34.49453735,Wait
29,Wait,315.1412354,15.82461929,0.0676350221,0,0,0,1224.194092,1081.135254,-638.697998,-1106.258545,0,-0.006347667426,5.324829578,0.0002073049545,1.112643361,0.7885613441,0.7725621462,619.8928223,34.52566528,Wait
80,Wait,331.0301819,17.11104393,0.06763452291,0,0,0,773.00177,299.6468201,-490.3647461,-849.3373413,0,-0.006655827165,-10.42307281,0.0002739429474,0.3310841918,0.007002204657,-0.008996993303,620.0688477,34.75839996,Wait
81,Wait,331.0350647,17.11145592,0.06763452291,0,0,0,765.3918457,286.4660339,-487.5059814,-844.3858032,0,-0.006655946374,-10.42796326,0.0003093481064,0.3156572282,-0.008424758911,-0.02442395687,620.0688477,34.7585144,Kick
82,Kick,332.5084839,17.11044312,0.06495383382,109.9333344,-7.402242661,-0.2010518759,757.8297119,273.367981,-484.6468506,-839.4335938,1,-0.003976393491,-11.95901871,8.755922318e-05,0.3003579676,-0.02372401953,-0.03972321749,620.0140991,34.66365051,Kick
