time, x, v, LA, HA
14.100000, 184.327296, 9.008260, -2.802892, DEC
14.200000, 185.214108, 8.727971, -1.493845, DEC
14.300000, 186.079436, 8.578586, -1.259892, DEC
14.400000, 186.930995, 8.452597, -1.382045, DEC
14.500000, 187.769344, 8.314393, -1.849726, DEC
14.600000, 188.591535, 8.129420, -2.523365, DEC
14.700000, 189.391860, 7.877084, -2.298232, DEC
14.800000, 190.168077, 7.647260, -3.729696, DEC
14.900000, 190.914155, 7.274291, -1.370614, DEC
15.000000, 191.634731, 7.137229, -2.235157, DEC
15.100000, 192.337278, 6.913714, -3.000680, DEC
15.200000, 193.013646, 6.613646, -2.221130, DEC
15.300000, 193.663905, 6.391533, -3.163030, DEC
15.400000, 194.287243, 6.075230, -2.822378, DEC
15.500000, 194.880654, 5.792992, -2.527741, DEC
15.600000, 195.447315, 5.540218, -2.941481, DEC
15.700000, 195.986629, 5.246070, -1.941009, DEC
15.800000, 196.501531, 5.051969, -2.869195, DEC
15.900000, 196.992382, 4.765049, -1.458527, DEC
16.000000, 197.461594, 4.619197, -1.259872, DEC
16.100000, 197.917215, 4.493209, -1.180327, DEC
16.200000, 198.360634, 4.375177, -3.469940, DEC
16.300000, 198.780802, 4.028183, -3.308576, DEC
16.400000, 199.167077, 3.697325, -3.267646, DEC
16.500000, 199.520472, 3.370561, -2.523440, DEC
16.600000, 199.844910, 3.118217, -2.986581, DEC
16.700000, 200.141799, 2.819559, -2.800002, DEC
16.800000, 200.409755, 2.539558, -2.776625, DEC
16.900000, 200.649828, 2.261896, -1.976290, DEC
17.000000, 200.866136, 2.064267, -1.273171, DEC
17.100000, 201.066197, 1.936950, -1.920647, DEC
17.200000, 201.250288, 1.744885, -1.111728, DEC
17.300000, 201.419218, 1.633712, -2.550656, DEC
17.400000, 201.569836, 1.378647, -3.608515, DEC
17.500000, 201.689658, 1.017795, -0.654779, DEC
17.600000, 201.788164, 0.952317, -1.280664, DEC
17.700000, 201.876992, 0.824251, -2.806152, DEC
17.800000, 201.945387, 0.543636, -1.470020, DEC
17.900000, 201.992400, 0.396634, -1.190894, DEC
18.000000, 202.026109, 0.277544, -1.781504, DEC
18.100000, 202.044956, 0.099394, -1.157994, DEC
18.200000, 202.049926, 0.000000, -2.030397, DEC
