time, x, v, LA, HA
4.100000, 33.825309, 10.693382, -0.131082, CON
4.200000, 34.893991, 10.680273, -0.470959, CON
4.300000, 35.959664, 10.633178, 0.072271, CON
4.400000, 37.023343, 10.640405, 1.673266, CON
4.500000, 38.095750, 10.807731, -0.010243, CON
4.600000, 39.176472, 10.806707, -0.405608, CON
4.700000, 40.255114, 10.766146, -0.315257, CON
4.800000, 41.330153, 10.734621, -0.606960, CON
4.900000, 42.400580, 10.673925, -1.596327, CON
5.000000, 43.459991, 10.514292, -0.988121, CON
5.100000, 44.506479, 10.415480, 0.797139, CON
5.200000, 45.552013, 10.495194, 1.104701, CON
5.300000, 46.607056, 10.605664, -1.325569, CON
5.400000, 47.660994, 10.473107, -0.971749, CON
5.500000, 48.703446, 10.375932, 1.569570, CON
5.600000, 49.748887, 10.532889, 0.158739, CON
5.700000, 50.802970, 10.548763, -0.161904, CON
5.800000, 51.857037, 10.532572, 1.418173, CON
5.900000, 52.917385, 10.674390, -1.993640, CON
6.000000, 53.974856, 10.475026, 0.567956, CON
6.100000, 55.025198, 10.531821, -0.014147, CON
6.200000, 56.078309, 10.530407, 0.515601, CON
6.300000, 57.133928, 10.581967, -1.197543, CON
6.400000, 58.186137, 10.462212, 1.116747, CON
6.500000, 59.237942, 10.573887, 0.557332, CON
6.600000, 60.298117, 10.629620, -1.435722, CON
6.700000, 61.353901, 10.486048, -0.114027, CON
6.800000, 62.401935, 10.474645, 0.941005, CON
6.900000, 63.454105, 10.568746, -0.218842, CON
7.000000, 64.509885, 10.546862, -0.417904, CON
7.100000, 65.562482, 10.505071, -1.048327, CON
7.200000, 66.607748, 10.400239, -0.134846, CON
7.300000, 67.647097, 10.386754, -1.100944, CON
7.400000, 68.680268, 10.276660, 0.746108, CON
7.500000, 69.711664, 10.351270, -0.082445, CON
7.600000, 70.746379, 10.343026, 0.095849, CON
7.700000, 71.781161, 10.352611, -0.066744, CON
7.800000, 72.816088, 10.345936, 0.018844, CON
7.900000, 73.850776, 10.347821, 1.141742, CON
8.000000, 74.891267, 10.461995, -0.157850, CON
8.100000, 75.936677, 10.446210, 1.327689, CON
8.200000, 76.987937, 10.578979, 1.102161, CON
8.300000, 78.051345, 10.689195, 0.450572, CON
8.400000, 79.122518, 10.734252, 0.132609, CON
8.500000, 80.196606, 10.747513, 0.059009, CON
8.600000, 81.271652, 10.753414, 0.126917, CON
8.700000, 82.347628, 10.766106, -1.852437, CON
8.800000, 83.414977, 10.580862, 0.990603, CON
8.900000, 84.478016, 10.679922, -0.226159, CON
9.000000, 85.544877, 10.657306, 0.930069, CON
9.100000, 86.615258, 10.750313, 0.990905, CON
9.200000, 87.695244, 10.849404, -0.741903, CON
9.300000, 88.776475, 10.775213, 0.042636, CON
9.400000, 89.854209, 10.779477, 2.004778, CON
9.500000, 90.942181, 10.979955, -0.121761, CON
9.600000, 92.039568, 10.967779, 0.775815, CON
9.700000, 93.140225, 11.045360, -2.856573, CON
9.800000, 94.230478, 10.759703, 1.345313, CON
9.900000, 95.313175, 10.894234, -0.264432, CON
10.000000, 96.401276, 10.867791, -0.494680, CON
10.100000, 97.485581, 10.818323, -0.411974, CON
10.200000, 98.565354, 10.777126, -0.580189, CON
10.300000, 99.640165, 10.719107, 1.603103, CON
10.400000, 100.720092, 10.879417, 0.915132, CON
10.500000, 101.812609, 10.970930, 0.491166, CON
10.600000, 102.912158, 11.020047, -1.241215, CON
10.700000, 104.007956, 10.895925, 0.561441, CON
10.800000, 105.100356, 10.952069, 0.552047, CON
10.900000, 106.198323, 11.007274, -0.137137, CON
11.000000, 107.298365, 10.993560, -0.925458, CON
11.100000, 108.393094, 10.901014, -0.988967, CON
11.200000, 109.478250, 10.802118, -0.704301, CON
11.300000, 110.554941, 10.731688, 0.917751, CON
11.400000, 111.632698, 10.823463, -0.383384, CON
11.500000, 112.713128, 10.785124, 1.203439, CON
11.600000, 113.797657, 10.905468, -0.357408, CON
11.700000, 114.886417, 10.869727, -0.337412, CON
11.800000, 115.971703, 10.835986, -0.449441, CON
11.900000, 117.053054, 10.791042, -0.273967, CON
12.000000, 118.130788, 10.763646, 1.197758, CON
12.100000, 119.213142, 10.883421, 0.547406, CON
12.200000, 120.304221, 10.938162, 0.697497, CON
12.300000, 121.401525, 11.007912, 1.322231, CON
12.400000, 122.508927, 11.140135, -1.655215, CON
12.500000, 123.614664, 10.974613, 0.897074, CON
12.600000, 124.716611, 11.064321, 0.070192, CON
12.700000, 125.823394, 11.071340, -1.027924, CON
12.800000, 126.925388, 10.968547, 1.656980, CON
12.900000, 128.030528, 11.134245, 0.718244, CON
13.000000, 129.147544, 11.206070, 0.157694, CON
13.100000, 130.268939, 11.221839, -0.148101, CON
13.200000, 131.390383, 11.207029, -1.866578, CON
13.300000, 132.501753, 11.020371, 0.576591, CON
13.400000, 133.606673, 11.078030, 2.470516, CON
13.500000, 134.726828, 11.325082, 0.800382, CON
13.600000, 135.863338, 11.405120, -1.952629, CON
13.700000, 136.994087, 11.209857, -1.040493, CON
13.800000, 138.109871, 11.105808, -7.133563, DEC
13.900000, 139.184784, 10.392452, -1.010663, CON
14.000000, 140.218975, 10.291385, -5.155241, DEC
14.100000, 141.222338, 9.775861, -5.266058, DEC
14.200000, 142.173594, 9.249255, -3.825967, DEC
14.300000, 143.079389, 8.866659, -4.094924, DEC
14.400000, 143.945580, 8.457166, -2.961067, DEC
14.500000, 144.776492, 8.161060, -5.499965, DEC
14.600000, 145.565098, 7.611063, -6.073001, DEC
14.700000, 146.295839, 7.003763, -4.675774, DEC
14.800000, 146.972837, 6.536186, -4.689674, DEC
14.900000, 147.603007, 6.067218, -7.125048, DEC
15.000000, 148.174103, 5.354713, -5.154340, DEC
15.100000, 148.683803, 4.839280, -3.800206, DEC
15.200000, 149.148730, 4.459259, -3.429594, DEC
15.300000, 149.577508, 4.116300, -5.395309, DEC
15.400000, 149.962161, 3.576769, -3.943733, DEC
15.500000, 150.300120, 3.182395, -4.185822, DEC
15.600000, 150.597430, 2.763813, -4.753004, DEC
15.700000, 150.850046, 2.288513, -4.596181, DEC
15.800000, 151.055917, 1.828895, -4.991783, DEC
15.900000, 151.213847, 1.329716, -5.219523, DEC
16.000000, 151.320721, 0.807764, -6.469965, DEC
16.100000, 151.369148, 0.160767, -4.772281, DEC
16.200000, 151.377186, 0.000000, -3.554419, DEC
